id,name,description,imageUrl,backgroundImageUrl,externalLink,secretIdentities,birthPlace,occupation,aliases,alignment,firstAppearance,yearAppearance,universe,gender,race,type,height,weight,eyeColor,hairColor,teams,powers,partners,intelligence,strength,speed,durability,power,combat,creators
1011012,"Armadillo","Armadillo (Antonio Rodriguez), is a fictional character, a supervillain in the Marvel Comics universe.",https://i.annihil.us/u/prod/marvel/i/mg/2/40/4c0032754da02.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/40/4c0032754da02.jpg,"https://marvel.com/universe/Armadillo","Antonio Rodriguez","","","'Dillo,Armadillo,Awesome Armadillo,Mr. A,Tony",,"",,Marvel,,,,,,,,"HYDRA,Hydra,Rangers,Sinister Six,Sinister Sixteen,The Rangers,Unlimited Class Wrestling Federation,Vil-Anon,teen","","",,,,,,,"Dennis Janke,Mark Gruenwald,Paul Neary"
1011298,"Armor (Hisako Ichiki)","",https://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002e6cbf990.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002e6cbf990.jpg,"https://marvel.com/universe/Armor_(Hisako_Ichiki)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010827,"Armory","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1010827/armory","","","","",,"",1990,Marvel,,,,,,,,"","","",,,,,,,""
1009740,"Arnim Zola","The frail, dwarfish Arnim Zola was born in 1930s Switzerland where he became the world's leading biochemist and genetic engineer.",https://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00393a4cb7c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c00393a4cb7c.jpg,"https://marvel.com/universe/Zola,_Arnim","","","","The Bio-Fanatic",,"",1977,Marvel,,,,,,,,"","","Red Skull",,,,,,,"Jack Kirby"
1010748,"Arsenic","",https://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b.jpg,"https://marvel.com/universe/Arsenic_(and_Old_Lace)","","","","",,"",1997,Marvel,,,,,,,,"","","",,,,,,,""
1009161,"Artiee","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/198/artiee","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010718,"Asgardian","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Lorelei_%28Asgardian%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009162,"Askew-Tronics","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/204/askew-tronics","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010835,"Asylum","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Asylum_(Henrique_Gallante)","","","","",,"",1990,Marvel,,,,,,,,"","","",,,,,,,""
1010336,"Atlas (Team)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Atlas_(Team)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009163,"Aurora","Aurora (Jeanne-Marie Beaubier) is a fictional character, a Canadian superheroine in the Marvel Comics universe.",https://i.annihil.us/u/prod/marvel/i/mg/f/10/4c004203f1072.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/10/4c004203f1072.jpg,"https://marvel.com/universe/Aurora","Jeanne-Marie Beaubier","Montreal, Quebec, Canada","Adventurer; former terrorist, nun, history/geography teacher","Aurora,Jeanne-Marie Beaubier",good,"X-Men #121 (1979)",,Marvel,Female,Mutant,,180,63,blue,Black,"Alpha Flight,Beta Flight,Brotherhood of Mutants,Children of the Vault,Gamma Flight,The 198,The Children,Weapon X,X-Men","Accelerated Healing,Durability,Flight,Energy Blasts,Super Speed,Reflexes,Molecular Manipulation,Light Control,Illumination,Molecular Combustion","",50,15,83,56,69,56,"Chris Claremont,John Byrne"
1009164,"Avalanche","Avalanche (Dominikos Ioannis Petrakis) is a fictional character, a mutant supervillain and an enemy of the X-Men.A Cretan mutant, Avalanche possesses the ability to generate seismic waves from his hands that are strong enough to create earthquakes of varying sizes and to disintegrate any substance other than living tissue.",https://i.annihil.us/u/prod/marvel/i/mg/f/10/4c0042010d383.jpg,https://i.annihil.us/u/prod/marvel/i/mg/f/10/4c0042010d383.jpg,"https://marvel.com/universe/Avalanche","Dominikos Ioannis Petrakis","","","Avalanche,Dominic Janos Petros,Dominic Petros,Dominic Szilard,Dominikos Petrakis,Jon Bloom,Nick",,"",,Marvel,,,Mutant,,,,,"Brotherhood of Evil Mutants,Brotherhood of Mutants,Features of the Marvel Universe,Freedom Force,Wideawake,X-Corps","","",,,,,,,"Chris Claremont,John Byrne"
1009165,"Avengers","Earth's Mightiest Heroes joined forces to take on threats that were too big for any one hero to tackle. With a roster that has included Captain America, Iron Man, Ant-Man, Hulk, Thor, Wasp and dozens more over the years, the Avengers have come to be regarded as Earth's No. 1 team.",https://i.annihil.us/u/prod/marvel/i/mg/9/20/5102c774ebae7.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/20/5102c774ebae7.jpg,"https://marvel.com/universe/Avengers","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1015239,"Avengers (Ultimate)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1015239/avengers_ultimate","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011766,"Azazel (Mutant)","A mutant from biblical times, Azazel is the ruler of the Neyaphem and claims that the Earth and everything on it belongs to him.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Azazel_(mutant)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009168,"Banshee","Banshee is a fictional superhero appearing in American comic books published by Marvel Comics, commonly in association with the X-Men.",https://i.annihil.us/u/prod/marvel/i/mg/b/03/52740e4619f54.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/03/52740e4619f54.jpg,"https://marvel.com/universe/Banshee","Sean Cassidy","Cassidy Keep, Ireland","Currently founder and director of operation for X-Corps, formerly Adventurer and Headmaster at the Massachusetts Academy, in charge of Generation X, Interpol Inspector and Agent, freelance detective, professional criminal, involuntary operative for Factor","Banshee,Sean Cassidy",good,"X-Men #28 (January, 1967)",1967,Marvel,Male,Human,Mutant,183,77,green,Strawberry Blond,"Factor Three,Generation X,Horsemen of Apocalypse,Horsemen of Death,Interpol,NYPD,New York City Police Department,X-Corps,X-Men","Flight,Audio Control,Force Fields,Enhanced Hearing,Sonar,Sonic Scream","",50,10,58,42,60,70,"Roy Thomas,Werner Roth"
1009596,"Banshee (Theresa Rourke)","The daughter of former X-Men member Sean Cassidy, a.k.a. Banshee, and Maeve Rourke, Theresa Rourke was raised by her first cousin once removed, mutant terrorist Thomas Cassidy, a.k.a. Black Tom.",https://i.annihil.us/u/prod/marvel/i/mg/b/c0/4ce5a1a50e56b.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/c0/4ce5a1a50e56b.jpg,"https://marvel.com/universe/Siryn","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009169,"Baron Strucker","Baron Wolfgang von Strucker is a fictional supervillain appearing in American comic books published by Marvel Comics.Baron Strucker, a former Nazi officer, is one of the leaders of Hydra and an enemy of S.H.I.E.L.D., the Avengers, and the interests of the United States of America and of the free world in general.",https://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0041fb5a90d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0041fb5a90d.jpg,"https://marvel.com/universe/Baron_Strucker","Wolfgang von Strucker","","","Baron Strucker,Baron von Strucker,Don Guy Antonio Caballero,Emir Ali Bey,Grand Imperator of THEM,John Bronson,Sagittarius,Supreme Hydra",,"",,Marvel,,,,,,,,"Advanced Idea Mechanics,Great Wheel,Hydra,citation needed|date","","Baron Helmut Zemo,Baron Zemo",,,,,,,"Jack Kirby,Stan Lee"
1009170,"Baron Zemo (Heinrich Zemo)","",https://i.annihil.us/u/prod/marvel/i/mg/9/60/4c0041f84c9fe.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/60/4c0041f84c9fe.jpg,"https://marvel.com/universe/Baron_Zemo_(Heinrich_Zemo)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010906,"Baron Zemo (Helmut Zemo)","",https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035890fb0a.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035890fb0a.jpg,"https://marvel.com/universe/Baron_Zemo_(Helmut_Zemo)","Dr. Heinrich Zemo,Helmut J. Zemo","","","Citizen V,Iron Cross,Mark Evanier,Phoenix",,"",,Marvel,,,,,,,,"","","Mother Superior,Primus,Red Skull",,,,,,,"Jack Kirby,Sal Buscema,Stan Lee,Tony Isabella"
1011137,"Baroness S'Bak","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Baroness_S%27Bak","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011354,"Barracuda","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Barracuda_(mercenary)","","","","",,"",2000,Marvel,,,,,,,,"","","",,,,,,,""
1009550,"Bart Rozum","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/2752/bart_rozum","","","","",,"",1989,Marvel,,,,,,,,"","","",,,,,,,""
1009171,"Bastion","Bastion is a supervillain that appears in the fictional Marvel Universe.",https://i.annihil.us/u/prod/marvel/i/mg/d/80/52695253215f4.jpg,https://i.annihil.us/u/prod/marvel/i/mg/d/80/52695253215f4.jpg,"https://marvel.com/universe/Bastion","","","","Arnold Rodriguez,Bastion,Master Mold,Nicolas Hunter,Sebastion Gilbert,Sebastion Gilberti,Template,The Oracle",,"",1996,Marvel,,,Android (robot),,,,,"Features of the Marvel Universe,Friends of Humanity,Humanity's Last Stand,Purifiers,Zero Tolerance","","",,,,,,,"Pascual Ferry,Pasqual Ferry,Scott Lobdell"
1009172,"Batroc the Leaper","Batroc (Georges Batroc) is a fictional supervillain appearing in publications from Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/c/80/4ce59eb840da5.gif,https://i.annihil.us/u/prod/marvel/i/mg/c/80/4ce59eb840da5.gif,"https://marvel.com/universe/Batroc_(Georges_Batroc)","Georges Batroc","","","Batroc the Leaper,The Leaper",,"",,Marvel,,,,,,,,"Batroc's Brigade,Legion Accursed,Masters of Evil,Thunderbolts","","",,,,,,,"Jack Kirby,Stan Lee"
1009173,"Battering Ram","",https://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,https://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,"https://marvel.com/universe/Battering_Ram","","","","",,"",2001,Marvel,,,,,,,,"","","",,,,,,,""
1009174,"Beak","",https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0040b8329ad.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0040b8329ad.jpg,"https://marvel.com/universe/Beak","","Cheverly, Maryland","-","",good,"-",1943,Marvel,Male,-,,175,63,black,White,"","Flight,Gliding,Vision - Telescopic","",1,1,1,1,0,1,""
1009175,"Beast","Beast (Henry Philip 'Hank' McCoy) is a fictional superhero appearing in American comic books published by Marvel Comics and is a founding member of the X-Men.",https://i.annihil.us/u/prod/marvel/i/mg/2/80/511a79a0451a3.jpg,https://x.annihil.us/u/prod/marvel/i/mg/6/00/537ba1a63a737.gif,"https://marvel.com/universe/Beast_(Henry_McCoy)","Hank,Henry Philip McCoy","Dunfee, Illinois","Biochemist, formerly Xavier Institute for Higher Learning science and math Instructor, mutant activist, college lecturer, researcher, professional wrestler","Beast,Blue Gorilla,Hank McCoy,Henry McCoy,Kreature,Mutate #666",good,"X-MEN Vol. 1 #1, (in furry ape form) AMAZING ADVENTURES #11, (in current feline form) NEW X-MEN Vol. 1 #114",1986,Marvel,Male,Mutant,,180,181,blue,Blue,"All-New X-Men,Avengers,Defenders,Illuminati,S.W.O.R.D,Secret Avengers,X-Club,X-Factor,X-Mansion,X-Men,X-Terminators","Agility,Accelerated Healing,Animal Attributes,Intelligence,Super Strength,Stamina,Dexterity,Super Speed,Enhanced Senses,Jump,Reflexes,Natural Weapons,Wallcrawling,Vision - Night","",88,48,35,56,35,84,"Jack Kirby,Stan Lee"
1010909,"Beast (Earth-311)","Beast (Henry Philip 'Hank' McCoy) is a fictional superhero appearing in American comic books published by Marvel Comics and is a founding member of the X-Men.",https://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035813dc4c.jpg,https://x.annihil.us/u/prod/marvel/i/mg/6/00/537ba1a63a737.gif,"https://marvel.com/universe/Beast_(Earth-311)","Hank,Henry Philip McCoy","","","Beast,Blue Gorilla,Hank McCoy,Henry McCoy,Kreature,Mutate #666",,"",,Marvel,,,Mutant,,,,,"All-New X-Men,Avengers,Defenders,Illuminati,S.W.O.R.D,Secret Avengers,X-Club,X-Factor,X-Mansion,X-Men,X-Terminators","","",,,,,,,"Jack Kirby,Stan Lee"
1010908,"Beast (Ultimate)","",https://i.annihil.us/u/prod/marvel/i/mg/5/d0/53176a9be110c.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/d0/53176a9be110c.jpg,"https://marvel.com/universe/Beast_(Ultimate)","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009176,"Becatron","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/characters/251/becatron","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009177,"Bedlam","For the member of the Exemplars, see Bedlam (Exemplar).Bedlam (Jesse Aaronson) is a fictional character, a mutant superhero in the Marvel Comics universe.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009177/bedlam","Jesse Aaronson","","","Bedlam,Jesse Bedlam",,"",,Marvel,,,Mutant,,,,,"Hellions,M.U.S.E,New Hellions,X-Force","","",,,,,,,"Jim Cheung,John Francis Moore"
1009178,"Beef","Beef (Buford Wilson) is a fictional character from Marvel Comics, a mutant from the Hellions group created as the antithesis to the X-Men's junior team of mutants, the New Mutants.",https://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,https://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif,"https://marvel.com/universe/Beef","Buford Wilson","","","Beef,Buford Wilson",,"",,Marvel,,,Mutant,,,,,"Hellions","","",,,,,,,""
1009179,"Beetle (Abner Jenkins)","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009179/beetle_abner_jenkins","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009329,"Ben Grimm","",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/comics/characters/1009329/ben_grimm","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009489,"Ben Parker","",https://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c003d00c8ed9.jpg,https://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c003d00c8ed9.jpg,"https://marvel.com/universe/Parker%2C_Ben_%28Uncle_Ben%29","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011346,"Ben Reilly","Ben Reilly was the most genetically stable of the many clones of Spider-Man created by Professor Miles Warren, the Jackal.",https://i.annihil.us/u/prod/marvel/i/mg/2/20/4ce5a6abaea69.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/20/4ce5a6abaea69.jpg,"https://marvel.com/universe/Ben%20Reilly","Ben,Benjamin Reilly","","","Henry Jones,Peter Parker,Scarlet Spider,Spider-Carnage,Spider-Man",,"",,Marvel,,,,,,,,"New Warriors","","",,,,,,,"Gerry Conway,Ross Andru,Spider-Man,Stan Lee,Steve Ditko,by"
1010782,"Ben Urich","Ben Urich is a reporter for the Daily Bugle who has many ties to the city's superhero community.",https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00373d10e5e.jpg,https://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00373d10e5e.jpg,"https://marvel.com/universe/Urich%2C_Ben","","","","",,"",1978,Marvel,,,,,,,,"","","",,,,,,,""
1010829,"Bengal","Bengal (Duc No Tranh) is a fictional character in the Marvel Universe who first appeared in Daredevil #258 in September 1988.",https://i.annihil.us/u/prod/marvel/i/mg/3/70/5269523ee6c03.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/70/5269523ee6c03.jpg,"https://marvel.com/universe/Bengal_(Duc_No_Tranh)","Duc No Tranh","","","Bengal",,"",,Marvel,,,Human,,,,,"Shadow Initiative,The Initiative","","",,,,,,,"Fabian Nicieza,Ron Lim"
1009180,"Beta-Ray Bill","",https://i.annihil.us/u/prod/marvel/i/mg/3/90/52602f3e88d25.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/90/52602f3e88d25.jpg,"https://marvel.com/universe/Beta_Ray_Bill","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1010325,"Betty Brant","",https://i.annihil.us/u/prod/marvel/i/mg/9/a0/4c7c644f453fb.jpg,https://i.annihil.us/u/prod/marvel/i/mg/9/a0/4c7c644f453fb.jpg,"https://marvel.com/universe/Brant,_Betty","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1009548,"Betty Ross","",https://i.annihil.us/u/prod/marvel/i/mg/2/b0/4ce5a12071562.jpg,https://i.annihil.us/u/prod/marvel/i/mg/2/b0/4ce5a12071562.jpg,"https://marvel.com/universe/Ross-Banner%2C_Betty","","","","",,"",,Marvel,,,,,,,,"","","",,,,,,,""
1011138,"Beyonder","The Beyonder is a fictional cosmic entity appearing in American comic books published by Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/7/10/528d31df87c49.jpg,https://i.annihil.us/u/prod/marvel/i/mg/7/10/528d31df87c49.jpg,"https://marvel.com/universe/Maker","Beyonder","Created in the Beyond","Former student","Frank,Kosmos,The Beyonder",good,"Marvel Super-Heroes Secret Wars #1",1984,Marvel,Male,God / Eternal,Cosmic entity,-99,-99,-,-,"Beyonders","Accelerated Healing,Dimensional Awareness,Energy Absorption,Flight,Super Strength,Telepathy,Energy Blasts,Size Changing,Super Speed,Teleportation,Telekinesis,Shapeshifting,Immortality,Invulnerability,Force Fields,Psionic Powers,Energy Manipulation,Omnipotent,Reality Warping","",88,100,23,100,100,56,"Jim Shooter,Mike Zeck"
1011296,"Bi-Beast","The Bi-Beast is a fictional character that appears in comic books published by Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_medium.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/background.jpg,"https://marvel.com/universe/Bi-Beast","","-","-","Bi-Beast,Skull-Brother",,"Incredible Hulk #169",1977,Marvel,,,,,,,,"Masters of Evil,Sinister Six,Sinister Sixteen","","Avians,Man-Beast,Red Raven",,,,,,,"Herb Trimpe,Steve Englehart"
1010843,"Big Bertha","Big Bertha (Ashley Crawford) is a fictional character appearing in American comic books published by Marvel Comics.",https://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c0035cfca8b6.jpg,https://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c0035cfca8b6.jpg,"https://marvel.com/universe/Big_Bertha","Ashley Crawford","","","Big Bertha",,"",,Marvel,,,Mutant,,,,,"Great Lakes Avengers","","",,,,,,,"John Byrne"
1009181,"Big Wheel","Big Wheel is a Marvel Comics supervillain created by Marv Wolfman, Ross Andru, and Mike Esposito.",https://i.annihil.us/u/prod/marvel/i/mg/3/00/4c0040b26877d.jpg,https://i.annihil.us/u/prod/marvel/i/mg/3/00/4c0040b26877d.jpg,"https://marvel.com/universe/Big_Wheel","Jackson Weele","","","Big Wheel",,"",,Marvel,,,,,,,,"Vil-Anon","","",,,,,,,"Marv Wolfman,Mike Esposito,Ross Andru"
